Source;Target;Type;Id;Label;Weight
430;1445;Undirected;20512;;1
567;3808;Undirected;20513;;1
256;3539;Undirected;20514;;1
2599;5808;Undirected;20515;;1
516;1053;Undirected;20516;;1
1356;2681;Undirected;20517;;1
873;1263;Undirected;20518;;1
2930;4121;Undirected;20519;;1
896;4521;Undirected;20520;;1
630;3884;Undirected;20521;;1
4769;5699;Undirected;20522;;1
2259;4491;Undirected;20523;;1
3170;4598;Undirected;20524;;1
277;5346;Undirected;20525;;1
4180;3363;Undirected;20526;;1
277;5643;Undirected;20527;;1
1835;1333;Undirected;20528;;1
480;3883;Undirected;20529;;1
2209;4645;Undirected;20530;;1
399;1616;Undirected;20531;;1
361;3688;Undirected;20532;;1
4812;5739;Undirected;20533;;1
1518;4491;Undirected;20534;;1
2857;4907;Undirected;20535;;1
3402;3780;Undirected;20536;;1
5754;5855;Undirected;20537;;1
2536;3368;Undirected;20538;;1
170;4014;Undirected;20539;;1
3326;3389;Undirected;20540;;1
2762;2589;Undirected;20541;;1
2412;3541;Undirected;20542;;1
384;3621;Undirected;20543;;1
3236;5670;Undirected;20544;;1
2979;5763;Undirected;20545;;1
4378;5421;Undirected;20546;;1
901;2736;Undirected;20547;;1
1864;4039;Undirected;20548;;1
2740;4734;Undirected;20549;;1
709;2760;Undirected;20550;;1
1067;2554;Undirected;20551;;1
192;5085;Undirected;20552;;1
455;5800;Undirected;20553;;1
1178;3099;Undirected;20554;;1
543;769;Undirected;20555;;1
3542;5339;Undirected;20556;;1
2877;3849;Undirected;20557;;1
4857;5416;Undirected;20558;;1
3638;5708;Undirected;20559;;1
2900;3074;Undirected;20560;;1
1796;4792;Undirected;20561;;1
825;4178;Undirected;20562;;1
804;4367;Undirected;20563;;1
3121;4801;Undirected;20564;;1
1511;3611;Undirected;20565;;1
860;1699;Undirected;20566;;1
519;5705;Undirected;20567;;1
3412;4120;Undirected;20568;;1
3881;867;Undirected;20569;;1
4894;5082;Undirected;20570;;1
4294;4892;Undirected;20571;;1
1900;2304;Undirected;20572;;1
1698;5789;Undirected;20573;;1
738;5194;Undirected;20574;;1
1665;5130;Undirected;20575;;1
3306;4356;Undirected;20576;;1
1864;5118;Undirected;20577;;1
1397;5705;Undirected;20578;;1
1758;4878;Undirected;20579;;1
2778;4812;Undirected;20580;;1
4201;4754;Undirected;20581;;1
3127;3156;Undirected;20582;;1
1988;3852;Undirected;20583;;1
4228;4333;Undirected;20584;;1
4370;5339;Undirected;20585;;1
3121;3760;Undirected;20586;;1
432;2730;Undirected;20587;;1
346;5099;Undirected;20588;;1
4045;4299;Undirected;20589;;1
1153;2095;Undirected;20590;;1
4217;5055;Undirected;20591;;1
3334;4585;Undirected;20592;;1
2453;5826;Undirected;20593;;1
2815;5900;Undirected;20594;;1
5041;5899;Undirected;20595;;1
2070;5532;Undirected;20596;;1
4517;4528;Undirected;20597;;1
2332;3726;Undirected;20598;;1
2638;5278;Undirected;20599;;1
2051;4157;Undirected;20600;;1
133;3506;Undirected;20601;;1
2957;5135;Undirected;20602;;1
519;937;Undirected;20603;;1
63;1893;Undirected;20604;;1
215;2641;Undirected;20605;;1
2120;4622;Undirected;20606;;1
52;4735;Undirected;20607;;1
2849;2692;Undirected;20608;;1
1651;1271;Undirected;20609;;1
3178;4763;Undirected;20610;;1
3081;1864;Undirected;20611;;1
3063;3682;Undirected;20612;;1
3054;4037;Undirected;20613;;1
3380;5520;Undirected;20614;;1
329;983;Undirected;20615;;1
5560;4821;Undirected;20616;;1
1695;3116;Undirected;20617;;1
4057;5833;Undirected;20618;;1
1383;5085;Undirected;20619;;1
1849;5785;Undirected;20620;;1
1997;5485;Undirected;20621;;1
1602;1707;Undirected;20622;;1
2647;3883;Undirected;20623;;1
3696;955;Undirected;20624;;1
654;921;Undirected;20625;;1
3071;4613;Undirected;20626;;1
2002;5205;Undirected;20627;;1
1454;2321;Undirected;20628;;1
4071;4190;Undirected;20629;;1
4271;5800;Undirected;20630;;1
809;4155;Undirected;20631;;1
1744;4367;Undirected;20632;;1
671;4385;Undirected;20633;;1
726;1766;Undirected;20634;;1
1367;4398;Undirected;20635;;1
2612;5357;Undirected;20636;;1
1651;3110;Undirected;20637;;1
1137;3817;Undirected;20638;;1
3357;3752;Undirected;20639;;1
316;4455;Undirected;20640;;1
2621;3914;Undirected;20641;;1
1205;5889;Undirected;20642;;1
471;3219;Undirected;20643;;1
2563;5483;Undirected;20644;;1
1626;4036;Undirected;20645;;1
5093;5312;Undirected;20646;;1
2327;3304;Undirected;20647;;1
2161;2259;Undirected;20648;;1
3489;3242;Undirected;20649;;1
5166;2961;Undirected;20650;;1
3611;4754;Undirected;20651;;1
2951;3545;Undirected;20652;;1
210;3363;Undirected;20653;;1
2027;1920;Undirected;20654;;1
4009;4877;Undirected;20655;;1
4674;5905;Undirected;20656;;1
1154;2058;Undirected;20657;;1
210;1470;Undirected;20658;;1
4;5033;Undirected;20659;;1
587;1507;Undirected;20660;;1
1675;5785;Undirected;20661;;1
3636;5646;Undirected;20662;;1
1068;1374;Undirected;20663;;1
4296;4766;Undirected;20664;;1
5228;5747;Undirected;20665;;1
1252;4637;Undirected;20666;;1
1069;5828;Undirected;20667;;1
1454;2996;Undirected;20668;;1
385;4424;Undirected;20669;;1
1511;2168;Undirected;20670;;1
617;1606;Undirected;20671;;1
3099;4175;Undirected;20672;;1
2993;4960;Undirected;20673;;1
2535;4972;Undirected;20674;;1
188;2293;Undirected;20675;;1
618;2817;Undirected;20676;;1
1144;4556;Undirected;20677;;1
2612;4796;Undirected;20678;;1
4332;4376;Undirected;20679;;1
3558;3941;Undirected;20680;;1
294;2119;Undirected;20681;;1
1092;4602;Undirected;20682;;1
123;2770;Undirected;20683;;1
1111;2033;Undirected;20684;;1
3052;1864;Undirected;20685;;1
1021;3368;Undirected;20686;;1
1967;2442;Undirected;20687;;1
1961;5519;Undirected;20688;;1
2943;3391;Undirected;20689;;1
2028;2398;Undirected;20690;;1
2298;2723;Undirected;20691;;1
2334;5855;Undirected;20692;;1
2223;3850;Undirected;20693;;1
3919;4300;Undirected;20694;;1
579;3117;Undirected;20695;;1
4643;5797;Undirected;20696;;1
1194;2515;Undirected;20697;;1
753;5905;Undirected;20698;;1
711;3744;Undirected;20699;;1
201;1419;Undirected;20700;;1
2760;5842;Undirected;20701;;1
795;4734;Undirected;20702;;1
711;5277;Undirected;20703;;1
1785;4496;Undirected;20704;;1
1571;2612;Undirected;20705;;1
577;3726;Undirected;20706;;1
147;5888;Undirected;20707;;1
3156;4442;Undirected;20708;;1
2015;5785;Undirected;20709;;1
355;1758;Undirected;20710;;1
1965;4754;Undirected;20711;;1
147;1185;Undirected;20712;;1
1232;4961;Undirected;20713;;1
277;2893;Undirected;20714;;1
2357;2831;Undirected;20715;;1
4767;1163;Undirected;20716;;1
641;5633;Undirected;20717;;1
766;876;Undirected;20718;;1
2296;2386;Undirected;20719;;1
1066;1114;Undirected;20720;;1
726;5808;Undirected;20721;;1
3429;5855;Undirected;20722;;1
277;3831;Undirected;20723;;1
607;5633;Undirected;20724;;1
1785;3117;Undirected;20725;;1
4459;4974;Undirected;20726;;1
2900;4199;Undirected;20727;;1
2825;5459;Undirected;20728;;1
1961;4952;Undirected;20729;;1
5046;5477;Undirected;20730;;1
453;1018;Undirected;20731;;1
2202;3321;Undirected;20732;;1
2235;5879;Undirected;20733;;1
178;4474;Undirected;20734;;1
1470;1766;Undirected;20735;;1
864;3703;Undirected;20736;;1
1781;2696;Undirected;20737;;1
621;2624;Undirected;20738;;1
1726;4395;Undirected;20739;;1
2572;5781;Undirected;20740;;1
5750;4585;Undirected;20741;;1
1544;2951;Undirected;20742;;1
1755;3441;Undirected;20743;;1
1142;3217;Undirected;20744;;1
1680;5046;Undirected;20745;;1
709;3833;Undirected;20746;;1
133;2726;Undirected;20747;;1
1874;4947;Undirected;20748;;1
1045;1641;Undirected;20749;;1
4314;5342;Undirected;20750;;1
506;5093;Undirected;20751;;1
4829;4836;Undirected;20752;;1
1409;2330;Undirected;20753;;1
2863;3354;Undirected;20754;;1
3559;5082;Undirected;20755;;1
698;3170;Undirected;20756;;1
87;3389;Undirected;20757;;1
565;2048;Undirected;20758;;1
3602;3669;Undirected;20759;;1
4216;5693;Undirected;20760;;1
4598;5695;Undirected;20761;;1
4749;4915;Undirected;20762;;1
264;4516;Undirected;20763;;1
2166;3541;Undirected;20764;;1
2111;5592;Undirected;20765;;1
1036;2428;Undirected;20766;;1
2088;4391;Undirected;20767;;1
1581;3049;Undirected;20768;;1
4844;5891;Undirected;20769;;1
727;4158;Undirected;20770;;1
1619;368;Undirected;20771;;1
2831;3617;Undirected;20772;;1
4124;3617;Undirected;20773;;1
188;3661;Undirected;20774;;1
2551;3793;Undirected;20775;;1
2379;2925;Undirected;20776;;1
2153;4023;Undirected;20777;;1
1434;3178;Undirected;20778;;1
2322;4839;Undirected;20779;;1
3105;5466;Undirected;20780;;1
277;3947;Undirected;20781;;1
251;4081;Undirected;20782;;1
1390;4873;Undirected;20783;;1
2059;3041;Undirected;20784;;1
92;2088;Undirected;20785;;1
3931;1374;Undirected;20786;;1
609;1805;Undirected;20787;;1
4125;5770;Undirected;20788;;1
4182;5558;Undirected;20789;;1
1728;4484;Undirected;20790;;1
1726;2194;Undirected;20791;;1
962;3351;Undirected;20792;;1
1686;4260;Undirected;20793;;1
2519;4195;Undirected;20794;;1
1218;1455;Undirected;20795;;1
2707;5726;Undirected;20796;;1
2638;3751;Undirected;20797;;1
516;3539;Undirected;20798;;1
3530;3752;Undirected;20799;;1
1339;5663;Undirected;20800;;1
1758;4622;Undirected;20801;;1
2045;4829;Undirected;20802;;1
1933;2760;Undirected;20803;;1
3789;5681;Undirected;20804;;1
1269;2327;Undirected;20805;;1
147;2911;Undirected;20806;;1
1340;1372;Undirected;20807;;1
724;5202;Undirected;20808;;1
3224;4358;Undirected;20809;;1
3367;3572;Undirected;20810;;1
1991;5906;Undirected;20811;;1
519;1938;Undirected;20812;;1
1091;5590;Undirected;20813;;1
503;574;Undirected;20814;;1
85;5491;Undirected;20815;;1
1421;5582;Undirected;20816;;1
127;2289;Undirected;20817;;1
3332;3950;Undirected;20818;;1
3539;4703;Undirected;20819;;1
1921;1472;Undirected;20820;;1
3309;3374;Undirected;20821;;1
561;3846;Undirected;20822;;1
1157;5538;Undirected;20823;;1
4728;5376;Undirected;20824;;1
3987;4060;Undirected;20825;;1
5104;5797;Undirected;20826;;1
191;823;Undirected;20827;;1
4288;5459;Undirected;20828;;1
60;1025;Undirected;20829;;1
5017;4382;Undirected;20830;;1
1470;2547;Undirected;20831;;1
3136;1813;Undirected;20832;;1
414;4288;Undirected;20833;;1
2437;5278;Undirected;20834;;1
1853;4284;Undirected;20835;;1
2340;5046;Undirected;20836;;1
216;5792;Undirected;20837;;1
3624;5128;Undirected;20838;;1
2154;4747;Undirected;20839;;1
3367;3696;Undirected;20840;;1
99;4343;Undirected;20841;;1
1414;4081;Undirected;20842;;1
4818;5024;Undirected;20843;;1
924;3193;Undirected;20844;;1
1556;3837;Undirected;20845;;1
3301;4015;Undirected;20846;;1
2721;4148;Undirected;20847;;1
3768;4789;Undirected;20848;;1
1188;3363;Undirected;20849;;1
3451;4972;Undirected;20850;;1
1324;3698;Undirected;20851;;1
3830;5538;Undirected;20852;;1
2232;5753;Undirected;20853;;1
493;5099;Undirected;20854;;1
175;5899;Undirected;20855;;1
1965;3211;Undirected;20856;;1
5001;5066;Undirected;20857;;1
616;5666;Undirected;20858;;1
683;2275;Undirected;20859;;1
3009;3117;Undirected;20860;;1
143;2495;Undirected;20861;;1
1066;1379;Undirected;20862;;1
480;1719;Undirected;20863;;1
4235;5855;Undirected;20864;;1
2009;4340;Undirected;20865;;1
1039;3880;Undirected;20866;;1
663;4740;Undirected;20867;;1
1088;4801;Undirected;20868;;1
1396;5272;Undirected;20869;;1
494;4629;Undirected;20870;;1
2815;4159;Undirected;20871;;1
1470;4972;Undirected;20872;;1
1855;5206;Undirected;20873;;1
4154;5401;Undirected;20874;;1
1641;4972;Undirected;20875;;1
2235;2675;Undirected;20876;;1
1643;4316;Undirected;20877;;1
2161;3411;Undirected;20878;;1
1061;5305;Undirected;20879;;1
1353;2060;Undirected;20880;;1
2075;2387;Undirected;20881;;1
2219;5066;Undirected;20882;;1
709;5741;Undirected;20883;;1
2015;4537;Undirected;20884;;1
346;2511;Undirected;20885;;1
1538;3885;Undirected;20886;;1
3793;4118;Undirected;20887;;1
208;5061;Undirected;20888;;1
2511;2967;Undirected;20889;;1
574;1864;Undirected;20890;;1
3413;5591;Undirected;20891;;1
3428;5693;Undirected;20892;;1
2018;3676;Undirected;20893;;1
577;2653;Undirected;20894;;1
4175;4549;Undirected;20895;;1
193;5867;Undirected;20896;;1
1323;2277;Undirected;20897;;1
3127;5905;Undirected;20898;;1
3160;4082;Undirected;20899;;1
1372;3169;Undirected;20900;;1
2148;5768;Undirected;20901;;1
2275;4123;Undirected;20902;;1
630;2343;Undirected;20903;;1
147;1768;Undirected;20904;;1
1414;4525;Undirected;20905;;1
3372;4674;Undirected;20906;;1
16;3048;Undirected;20907;;1
655;5081;Undirected;20908;;1
2930;3651;Undirected;20909;;1
433;5391;Undirected;20910;;1
3022;3680;Undirected;20911;;1
527;5901;Undirected;20912;;1
320;5085;Undirected;20913;;1
1356;2495;Undirected;20914;;1
557;1323;Undirected;20915;;1
487;2484;Undirected;20916;;1
1488;2056;Undirected;20917;;1
2731;3807;Undirected;20918;;1
1778;4739;Undirected;20919;;1
3853;5188;Undirected;20920;;1
851;2097;Undirected;20921;;1
1470;3363;Undirected;20922;;1
74;2900;Undirected;20923;;1
1276;3379;Undirected;20924;;1
2104;4205;Undirected;20925;;1
123;2512;Undirected;20926;;1
4874;5422;Undirected;20927;;1
1246;5235;Undirected;20928;;1
837;4838;Undirected;20929;;1
4364;5905;Undirected;20930;;1
4928;5770;Undirected;20931;;1
1581;2863;Undirected;20932;;1
749;1039;Undirected;20933;;1
5804;5804;Undirected;20934;;1
2011;4746;Undirected;20935;;1
2296;2621;Undirected;20936;;1
2656;4753;Undirected;20937;;1
641;1219;Undirected;20938;;1
2761;5691;Undirected;20939;;1
3172;4242;Undirected;20940;;1
3022;4692;Undirected;20941;;1
1236;4030;Undirected;20942;;1
1281;2319;Undirected;20943;;1
175;4740;Undirected;20944;;1
961;4727;Undirected;20945;;1
2235;3079;Undirected;20946;;1
2788;5621;Undirected;20947;;1
5076;5726;Undirected;20948;;1
1699;2974;Undirected;20949;;1
1061;3630;Undirected;20950;;1
3387;1003;Undirected;20951;;1
2387;5110;Undirected;20952;;1
384;2141;Undirected;20953;;1
3462;3719;Undirected;20954;;1
5104;5726;Undirected;20955;;1
1599;4558;Undirected;20956;;1
1518;4579;Undirected;20957;;1
3789;5855;Undirected;20958;;1
3055;3441;Undirected;20959;;1
1397;3229;Undirected;20960;;1
5066;5262;Undirected;20961;;1
3703;4497;Undirected;20962;;1
2949;5882;Undirected;20963;;1
3622;3883;Undirected;20964;;1
3456;4874;Undirected;20965;;1
2330;5615;Undirected;20966;;1
178;371;Undirected;20967;;1
154;2731;Undirected;20968;;1
4420;1398;Undirected;20969;;1
1533;4974;Undirected;20970;;1
1972;4033;Undirected;20971;;1
1518;4057;Undirected;20972;;1
3117;3226;Undirected;20973;;1
1686;1811;Undirected;20974;;1
1107;5245;Undirected;20975;;1
4226;3089;Undirected;20976;;1
1424;3660;Undirected;20977;;1
5074;5459;Undirected;20978;;1
113;5421;Undirected;20979;;1
2815;5584;Undirected;20980;;1
270;5644;Undirected;20981;;1
1915;5137;Undirected;20982;;1
5149;5879;Undirected;20983;;1
1471;5394;Undirected;20984;;1
1367;3288;Undirected;20985;;1
1885;3878;Undirected;20986;;1
1977;2013;Undirected;20987;;1
156;2541;Undirected;20988;;1
2890;4804;Undirected;20989;;1
2948;5420;Undirected;20990;;1
1356;3786;Undirected;20991;;1
648;4825;Undirected;20992;;1
3293;5838;Undirected;20993;;1
238;559;Undirected;20994;;1
3279;5471;Undirected;20995;;1
1756;5638;Undirected;20996;;1
598;3402;Undirected;20997;;1
2057;5515;Undirected;20998;;1
175;2671;Undirected;20999;;1
3413;3756;Undirected;21000;;1
4339;5906;Undirected;21001;;1
580;4016;Undirected;21002;;1
3121;1909;Undirected;21003;;1
1371;3110;Undirected;21004;;1
1418;5018;Undirected;21005;;1
3294;5425;Undirected;21006;;1
3668;4030;Undirected;21007;;1
210;5701;Undirected;21008;;1
603;4972;Undirected;21009;;1
253;3948;Undirected;21010;;1
3374;5263;Undirected;21011;;1
958;5434;Undirected;21012;;1
724;1344;Undirected;21013;;1
4410;5081;Undirected;21014;;1
1537;5800;Undirected;21015;;1
4643;5072;Undirected;21016;;1
1190;5332;Undirected;21017;;1
1066;1927;Undirected;21018;;1
1679;3876;Undirected;21019;;1
2621;4932;Undirected;21020;;1
539;5066;Undirected;21021;;1
671;3504;Undirected;21022;;1
4911;5202;Undirected;21023;;1
361;3512;Undirected;21024;;1
61;531;Undirected;21025;;1
3051;3088;Undirected;21026;;1
3483;3648;Undirected;21027;;1
3622;3665;Undirected;21028;;1
1263;3752;Undirected;21029;;1
165;4036;Undirected;21030;;1
983;5235;Undirected;21031;;1
2886;5634;Undirected;21032;;1
922;2815;Undirected;21033;;1
4843;5462;Undirected;21034;;1
1423;4795;Undirected;21035;;1
5289;5714;Undirected;21036;;1
2536;5297;Undirected;21037;;1
2330;2815;Undirected;21038;;1
1867;4726;Undirected;21039;;1
342;4795;Undirected;21040;;1
2972;1232;Undirected;21041;;1
2074;5644;Undirected;21042;;1
1694;2180;Undirected;21043;;1
147;3313;Undirected;21044;;1
1822;3531;Undirected;21045;;1
3624;5618;Undirected;21046;;1
4290;5277;Undirected;21047;;1
1414;3007;Undirected;21048;;1
1751;1932;Undirected;21049;;1
1215;4883;Undirected;21050;;1
4184;5800;Undirected;21051;;1
2613;3466;Undirected;21052;;1
1595;1756;Undirected;21053;;1
620;2119;Undirected;21054;;1
2635;3614;Undirected;21055;;1
3768;5321;Undirected;21056;;1
567;5666;Undirected;21057;;1
1456;2757;Undirected;21058;;1
1689;1854;Undirected;21059;;1
2933;2168;Undirected;21060;;1
519;4500;Undirected;21061;;1
2001;2173;Undirected;21062;;1
259;1111;Undirected;21063;;1
2899;3140;Undirected;21064;;1
1016;3862;Undirected;21065;;1
1454;607;Undirected;21066;;1
791;2296;Undirected;21067;;1
1324;4694;Undirected;21068;;1
4835;4872;Undirected;21069;;1
2404;4635;Undirected;21070;;1
603;2083;Undirected;21071;;1
4894;5366;Undirected;21072;;1
2175;2798;Undirected;21073;;1
505;895;Undirected;21074;;1
4189;5722;Undirected;21075;;1
1665;2429;Undirected;21076;;1
127;951;Undirected;21077;;1
3543;5277;Undirected;21078;;1
345;3084;Undirected;21079;;1
686;5119;Undirected;21080;;1
3099;4727;Undirected;21081;;1
1378;2572;Undirected;21082;;1
4392;4852;Undirected;21083;;1
4992;5855;Undirected;21084;;1
1053;1651;Undirected;21085;;1
2445;5638;Undirected;21086;;1
88;4247;Undirected;21087;;1
462;4183;Undirected;21088;;1
1114;3490;Undirected;21089;;1
1874;2457;Undirected;21090;;1
1238;5108;Undirected;21091;;1
1909;3489;Undirected;21092;;1
4388;5291;Undirected;21093;;1
961;980;Undirected;21094;;1
580;5879;Undirected;21095;;1
1571;5321;Undirected;21096;;1
1539;3288;Undirected;21097;;1
3471;3473;Undirected;21098;;1
5089;4253;Undirected;21099;;1
2363;4087;Undirected;21100;;1
44;162;Undirected;21101;;1
77;3526;Undirected;21102;;1
1766;4010;Undirected;21103;;1
3270;3641;Undirected;21104;;1
4622;5657;Undirected;21105;;1
46;739;Undirected;21106;;1
1440;3094;Undirected;21107;;1
674;5543;Undirected;21108;;1
93;2933;Undirected;21109;;1
1324;3659;Undirected;21110;;1
4767;4878;Undirected;21111;;1
678;4714;Undirected;21112;;1
2698;4791;Undirected;21113;;1
1287;2705;Undirected;21114;;1
516;4622;Undirected;21115;;1
1215;3699;Undirected;21116;;1
3977;4730;Undirected;21117;;1
4153;4585;Undirected;21118;;1
1201;4753;Undirected;21119;;1
2455;4829;Undirected;21120;;1
1309;2760;Undirected;21121;;1
962;1292;Undirected;21122;;1
837;2690;Undirected;21123;;1
1651;1400;Undirected;21124;;1
3272;3720;Undirected;21125;;1
1178;4598;Undirected;21126;;1
791;3132;Undirected;21127;;1
1266;3755;Undirected;21128;;1
98;2979;Undirected;21129;;1
513;1846;Undirected;21130;;1
456;4893;Undirected;21131;;1
0;5292;Undirected;21132;;1
4314;4645;Undirected;21133;;1
5137;5416;Undirected;21134;;1
1908;4070;Undirected;21135;;1
1401;2624;Undirected;21136;;1
1651;5072;Undirected;21137;;1
1928;2695;Undirected;21138;;1
2957;5215;Undirected;21139;;1
1701;5252;Undirected;21140;;1
4660;5871;Undirected;21141;;1
1126;4665;Undirected;21142;;1
1627;5416;Undirected;21143;;1
2176;5209;Undirected;21144;;1
1324;3688;Undirected;21145;;1
4087;5633;Undirected;21146;;1
1756;3281;Undirected;21147;;1
4459;4849;Undirected;21148;;1
4663;5157;Undirected;21149;;1
832;5522;Undirected;21150;;1
3075;1920;Undirected;21151;;1
837;5808;Undirected;21152;;1
2452;3656;Undirected;21153;;1
342;567;Undirected;21154;;1
980;5855;Undirected;21155;;1
791;3726;Undirected;21156;;1
3347;4277;Undirected;21157;;1
506;724;Undirected;21158;;1
5827;5867;Undirected;21159;;1
3217;4185;Undirected;21160;;1
3094;5508;Undirected;21161;;1
4499;5906;Undirected;21162;;1
1707;4474;Undirected;21163;;1
5317;5800;Undirected;21164;;1
25;4987;Undirected;21165;;1
1796;4749;Undirected;21166;;1
1323;1668;Undirected;21167;;1
3474;3950;Undirected;21168;;1
2565;4759;Undirected;21169;;1
72;1720;Undirected;21170;;1
5486;5901;Undirected;21171;;1
505;5751;Undirected;21172;;1
2018;4114;Undirected;21173;;1
3868;4558;Undirected;21174;;1
1952;2983;Undirected;21175;;1
2327;421;Undirected;21176;;1
5416;5837;Undirected;21177;;1
1835;5863;Undirected;21178;;1
406;5800;Undirected;21179;;1
5346;5376;Undirected;21180;;1
505;775;Undirected;21181;;1
1707;5635;Undirected;21182;;1
18;4119;Undirected;21183;;1
2231;2433;Undirected;21184;;1
1318;4459;Undirected;21185;;1
726;5042;Undirected;21186;;1
4961;5567;Undirected;21187;;1
3752;5615;Undirected;21188;;1
956;4725;Undirected;21189;;1
1061;4918;Undirected;21190;;1
142;3048;Undirected;21191;;1
3948;4155;Undirected;21192;;1
1655;4482;Undirected;21193;;1
98;3140;Undirected;21194;;1
2013;5285;Undirected;21195;;1
4549;5369;Undirected;21196;;1
319;4972;Undirected;21197;;1
1857;2853;Undirected;21198;;1
2330;5560;Undirected;21199;;1
2736;4417;Undirected;21200;;1
653;1003;Undirected;21201;;1
3273;5183;Undirected;21202;;1
3704;5591;Undirected;21203;;1
46;3438;Undirected;21204;;1
164;3648;Undirected;21205;;1
100;2087;Undirected;21206;;1
1825;5416;Undirected;21207;;1
2815;3983;Undirected;21208;;1
1208;3921;Undirected;21209;;1
1440;5416;Undirected;21210;;1
2500;3793;Undirected;21211;;1
4026;4622;Undirected;21212;;1
1744;450;Undirected;21213;;1
74;2467;Undirected;21214;;1
1996;3099;Undirected;21215;;1
2029;3680;Undirected;21216;;1
1049;3537;Undirected;21217;;1
1707;4319;Undirected;21218;;1
426;2634;Undirected;21219;;1
634;3669;Undirected;21220;;1
3414;4160;Undirected;21221;;1
941;3281;Undirected;21222;;1
4915;5885;Undirected;21223;;1
1972;4523;Undirected;21224;;1
4995;4874;Undirected;21225;;1
5369;5018;Undirected;21226;;1
3380;4135;Undirected;21227;;1
3116;5101;Undirected;21228;;1
962;3934;Undirected;21229;;1
196;4898;Undirected;21230;;1
2489;3537;Undirected;21231;;1
5052;2918;Undirected;21232;;1
4408;5262;Undirected;21233;;1
4116;5861;Undirected;21234;;1
2353;2878;Undirected;21235;;1
4934;5491;Undirected;21236;;1
1504;3450;Undirected;21237;;1
2485;4496;Undirected;21238;;1
5285;5584;Undirected;21239;;1
766;4047;Undirected;21240;;1
1965;4175;Undirected;21241;;1
4528;5461;Undirected;21242;;1
1864;5041;Undirected;21243;;1
3356;3671;Undirected;21244;;1
2614;4627;Undirected;21245;;1
2159;2218;Undirected;21246;;1
3053;4674;Undirected;21247;;1
69;5446;Undirected;21248;;1
440;4511;Undirected;21249;;1
92;2698;Undirected;21250;;1
3680;4700;Undirected;21251;;1
3335;3487;Undirected;21252;;1
656;1331;Undirected;21253;;1
1324;2058;Undirected;21254;;1
2515;3829;Undirected;21255;;1
1263;5444;Undirected;21256;;1
2862;4665;Undirected;21257;;1
1571;5684;Undirected;21258;;1
179;2379;Undirected;21259;;1
147;4752;Undirected;21260;;1
3336;4081;Undirected;21261;;1
1014;2841;Undirected;21262;;1
3208;2251;Undirected;21263;;1
1831;3665;Undirected;21264;;1
5;4698;Undirected;21265;;1
3409;4643;Undirected;21266;;1
936;3543;Undirected;21267;;1
411;4408;Undirected;21268;;1
1695;910;Undirected;21269;;1
1972;2334;Undirected;21270;;1
619;4950;Undirected;21271;;1
479;1466;Undirected;21272;;1
4385;4950;Undirected;21273;;1
22;3056;Undirected;21274;;1
3666;4171;Undirected;21275;;1
2253;3269;Undirected;21276;;1
961;3665;Undirected;21277;;1
191;4302;Undirected;21278;;1
4011;5416;Undirected;21279;;1
210;4135;Undirected;21280;;1
1344;1621;Undirected;21281;;1
4852;5107;Undirected;21282;;1
419;5560;Undirected;21283;;1
3345;3560;Undirected;21284;;1
112;1639;Undirected;21285;;1
3263;3539;Undirected;21286;;1
757;5019;Undirected;21287;;1
1144;5811;Undirected;21288;;1
3699;5729;Undirected;21289;;1
688;3806;Undirected;21290;;1
873;3297;Undirected;21291;;1
530;4789;Undirected;21292;;1
112;4841;Undirected;21293;;1
2770;3916;Undirected;21294;;1
2116;2015;Undirected;21295;;1
941;2738;Undirected;21296;;1
3603;4217;Undirected;21297;;1
588;1864;Undirected;21298;;1
295;3598;Undirected;21299;;1
2435;802;Undirected;21300;;1
3524;5352;Undirected;21301;;1
1675;4598;Undirected;21302;;1
1414;4643;Undirected;21303;;1
4736;2853;Undirected;21304;;1
2977;5838;Undirected;21305;;1
1144;2502;Undirected;21306;;1
3422;4606;Undirected;21307;;1
302;3506;Undirected;21308;;1
190;1965;Undirected;21309;;1
2815;3523;Undirected;21310;;1
178;3132;Undirected;21311;;1
2991;5575;Undirected;21312;;1
191;3592;Undirected;21313;;1
2120;2770;Undirected;21314;;1
3576;3732;Undirected;21315;;1
2698;4621;Undirected;21316;;1
888;3668;Undirected;21317;;1
220;4382;Undirected;21318;;1
1455;2684;Undirected;21319;;1
5366;5836;Undirected;21320;;1
2642;5081;Undirected;21321;;1
3504;4814;Undirected;21322;;1
2076;5459;Undirected;21323;;1
1348;4665;Undirected;21324;;1
2180;3020;Undirected;21325;;1
1965;5388;Undirected;21326;;1
3261;4376;Undirected;21327;;1
1547;4978;Undirected;21328;;1
5116;5243;Undirected;21329;;1
1597;2910;Undirected;21330;;1
1977;4872;Undirected;21331;;1
1316;1954;Undirected;21332;;1
2249;5855;Undirected;21333;;1
709;5517;Undirected;21334;;1
1965;5055;Undirected;21335;;1
5212;4160;Undirected;21336;;1
2020;769;Undirected;21337;;1
919;2876;Undirected;21338;;1
277;464;Undirected;21339;;1
371;3567;Undirected;21340;;1
1093;1725;Undirected;21341;;1
686;5584;Undirected;21342;;1
2760;3751;Undirected;21343;;1
3136;5431;Undirected;21344;;1
4667;5015;Undirected;21345;;1
2929;4972;Undirected;21346;;1
2520;4109;Undirected;21347;;1
1249;5305;Undirected;21348;;1
2120;4160;Undirected;21349;;1
